# Results for 1000
Insert Times (s),Remove Times (s),Find Times (s)
0.0001560000,0.0000032000,0.0000001000
0.0003897001,0.0000020000,0.0000001000
0.0000822000,0.0000015000,0.0000002000
0.0002645000,0.0000009999,0.0000001000
0.0002676999,0.0000011000,0.0000002000
0.0005960000,0.0000012000,0.0000001000
0.0002245001,0.0000016000,0.0000001000
0.0003490000,0.0000007000,0.0000001000
0.0003602001,0.0000034000,0.0000001000
0.0001427999,0.0000028000,0.0000001000
0.0009540000,0.0000022000,0.0000002000
0.0050707000,0.0000019000,0.0000003000
0.0004367999,0.0000018000,0.0000002000
0.0002106000,0.0000010000,0.0000001000
0.0009746000,0.0000009000,0.0000002000
0.0025314000,0.0000063000,0.0000001000
0.0002124000,0.0000021000,0.0000001000
0.0002068999,0.0000026000,0.0000001000
0.0002769000,0.0000025999,0.0000002000
0.0001540999,0.0000031000,0.0000001000
0.0003030000,0.0000023000,0.0000001000
0.0002511999,0.0000017000,0.0000002000
0.0002610000,0.0000032000,0.0000002000
0.0002473000,0.0000027000,0.0000001000
0.0001758999,0.0000019000,0.0000001000
0.0000740000,0.0000073999,0.0000001000
0.0000319000,0.0000022999,0.0000002000
0.0002720000,0.0000044000,0.0000001000
0.0002987999,0.0000010000,0.0000001000
0.0001036000,0.0000012000,0.0000001000
0.0002399000,0.0000009000,0.0000001000
0.0001322000,0.0000005000,0.0000001000
0.0002433001,0.0000005000,0.0000001000
0.0002799000,0.0000034999,0.0000002000
0.0002887000,0.0000029999,0.0000001000
0.0001228000,0.0000025000,0.0000001000
0.0000225999,0.0000017999,0.0000002000
0.0003281001,0.0000010000,0.0000001000
0.0002723001,0.0000010000,0.0000001000
0.0002499000,0.0000024000,0.0000001000
0.0002820001,0.0000018000,0.0000001000
0.0000440000,0.0000010000,0.0000001000
0.0013453000,0.0000007000,0.0000001000
0.0011859001,0.0000016000,0.0000002000
0.0014889000,0.0000031000,0.0000002000
0.0025352001,0.0000022000,0.0000001000
0.0004306999,0.0000020000,0.0000001000
0.0000377001,0.0000011000,0.0000002000
0.0003558000,0.0000013000,0.0000001000
0.0002792000,0.0000007000,0.0000002000
0.0002642000,0.0000018000,0.0000001000
0.0003994000,0.0000037000,0.0000002000
0.0002829001,0.0000009000,0.0000001000
0.0004316000,0.0000174000,0.0000001000
0.0002775000,0.0000024000,0.0000001000
0.0003886999,0.0000006000,0.0000001000
0.0004244001,0.0000006000,0.0000001000
0.0004509999,0.0000019999,0.0000001000
0.0003082000,0.0000009000,0.0000001000
0.0003003001,0.0000014000,0.0000002000
0.0002849000,0.0000013000,0.0000001000
0.0000436000,0.0000104000,0.0000001000
0.0002200999,0.0000024000,0.0000001000
0.0002582000,0.0000014000,0.0000002000
0.0003910001,0.0000011000,0.0000001000
0.0002638999,0.0000006000,0.0000001000
0.0002866000,0.0000021000,0.0000004000
0.0004322000,0.0000011000,0.0000002000
0.0006261000,0.0000050999,0.0000001000
0.0017074000,0.0000042000,0.0000000999
0.0009226999,0.0000024999,0.0000002000
0.0003340000,0.0000136000,0.0000002000
0.0001754999,0.0000025000,0.0000002000
0.0004920000,0.0000018000,0.0000001000
0.0001781001,0.0000016000,0.0000002000
0.0005402000,0.0000032999,0.0000001000
0.0001952000,0.0000102000,0.0000001000
0.0008913000,0.0000129000,0.0000001000
0.0000863000,0.0000049000,0.0000002000
0.0004683000,0.0000015000,0.0000001000
0.0005103999,0.0000024999,0.0000004000
0.0001131000,0.0000035000,0.0000002000
0.0000996001,0.0000016999,0.0000003000
0.0001270000,0.0000011000,0.0000002000
0.0009774000,0.0000018000,0.0000002000
0.0004303000,0.0000016000,0.0000003000
0.0001796000,0.0000006000,0.0000003000
0.0001858000,0.0000008000,0.0000003000
0.0004088000,0.0000005000,0.0000001999
0.0002610999,0.0000054000,0.0000003000
0.0004800999,0.0000026000,0.0000003000
0.0003417999,0.0000020000,0.0000002000
0.0003726000,0.0000035999,0.0000001000
0.0002687001,0.0000027000,0.0000002000
0.0003787000,0.0000027999,0.0000002000
0.0003482000,0.0000023000,0.0000002000
0.0001731000,0.0000027000,0.0000002000
0.0002170000,0.0000013000,0.0000001000
0.0003312000,0.0000007000,0.0000004000
0.0001999000,0.0000006000,0.0000004000
0.0000953999,0.0000009000,0.0000002000
0.0002375999,0.0000027000,0.0000001000
0.0003746001,0.0000049999,0.0000002000
0.0007707000,0.0000017999,0.0000001000
0.0003582999,0.0000019000,0.0000002000
0.0003181000,0.0000015000,0.0000001000
0.0000814000,0.0000010000,0.0000001000
0.0005165001,0.0000005000,0.0000001000
0.0095721000,0.0000005000,0.0000001000
0.0008431999,0.0000026000,0.0000002000
0.0003255000,0.0000016000,0.0000001000
0.0007994000,0.0000027000,0.0000001000
0.0004581000,0.0000021000,0.0000001000
0.0005816000,0.0000007000,0.0000001000
0.0010022999,0.0000006000,0.0000001000
0.0004780000,0.0000008000,0.0000002000
0.0003000001,0.0000013000,0.0000002000
0.0003140999,0.0000012000,0.0000001000
0.0002620000,0.0000025000,0.0000001000
0.0007213999,0.0000035000,0.0000005000
0.0044999999,0.0000048999,0.0000001000
0.0005949000,0.0000024000,0.0000001000
0.0010977000,0.0000030000,0.0000001000
0.0006146000,0.0000029000,0.0000002000
0.0023792001,0.0000041000,0.0000003000
0.0005658000,0.0000017999,0.0000002000
0.0003875999,0.0000031999,0.0000002000
0.0001038000,0.0000021000,0.0000002000
0.0008780999,0.0000021000,0.0000003000
0.0007687000,0.0000035999,0.0000002000
0.0002673999,0.0000026000,0.0000002000
0.0005107000,0.0000017999,0.0000002000
0.0002240000,0.0000010000,0.0000171000
0.0001225000,0.0000010000,0.0000004000
0.0002162000,0.0000006000,0.0000002000
0.0003521000,0.0000225999,0.0000002000
0.0003191000,0.0000025000,0.0000002000
0.0004889000,0.0000014000,0.0000006000
0.0000362999,0.0000019000,0.0000003000
0.0001006000,0.0000022000,0.0000002000
0.0002309000,0.0000029999,0.0000002000
0.0000031000,0.0000022999,0.0000005000
0.0067016999,0.0000016000,0.0000002000
0.0010066000,0.0000088000,0.0000001000
0.0008558000,0.0000073001,0.0000002000
0.0001891000,0.0000034000,0.0000001000
0.0003521000,0.0000020000,0.0000002000
0.0000237001,0.0000007000,0.0000002000
0.0000201000,0.0000006000,0.0000002000
0.0000865000,0.0000006000,0.0000003000
0.0003896001,0.0000007000,0.0000002000
0.0001484001,0.0000010000,0.0000003000
0.0002551000,0.0000033000,0.0000003000
0.0002138000,0.0000032000,0.0000002000
0.0003072000,0.0000036999,0.0000003000
0.0001710000,0.0000015000,0.0000001000
0.0001816000,0.0000010000,0.0000001000
0.0003332000,0.0000006000,0.0000001000
0.0001774000,0.0000006000,0.0000002000
0.0002941999,0.0000005000,0.0000002000
0.0001846000,0.0000006000,0.0000001000
0.0001054000,0.0000018000,0.0000001000
0.0001645000,0.0000025999,0.0000001000
0.0001072000,0.0000051999,0.0000001000
0.0001052000,0.0000033000,0.0000002000
0.0001852000,0.0000017000,0.0000003000
0.0000461000,0.0000006000,0.0000003000
0.0002150000,0.0000009000,0.0000002000
0.0000654000,0.0000007000,0.0000002000
0.0002217999,0.0000012000,0.0000001000
0.0002645000,0.0000009000,0.0000002000
0.0001888999,0.0000012000,0.0000002000
0.0003139001,0.0000033999,0.0000002000
0.0001295999,0.0000031000,0.0000002000
0.0002863000,0.0000063000,0.0000002000
0.0003513000,0.0000049000,0.0000002000
0.0005385000,0.0000021000,0.0000001000
0.0004856000,0.0000068001,0.0000002000
0.0010678000,0.0000024999,0.0000002000
0.0005208000,0.0000016000,0.0000002000
0.0004597000,0.0000021000,0.0000002000
0.0005315000,0.0000016000,0.0000001000
0.0000883000,0.0000020000,0.0000001999
0.0000982999,0.0000022000,0.0000002000
0.0008571000,0.0000035999,0.0000001000
0.0000929000,0.0000040000,0.0000002000
0.0001867000,0.0000025000,0.0000002000
0.0000936000,0.0000038000,0.0000004000
0.0003943001,0.0000021999,0.0000003000
0.0002378001,0.0000010000,0.0000002000
0.0001214000,0.0000007000,0.0000002000
0.0002753000,0.0000014000,0.0000002000
0.0003366000,0.0000029000,0.0000002000
0.0004410001,0.0000028000,0.0000002000
0.0002882000,0.0000055999,0.0000002000
0.0003139999,0.0000028000,0.0000002000
0.0001316000,0.0000013999,0.0000001000
0.0006152999,0.0000016999,0.0000002000
0.0003134001,0.0000071999,0.0000002000
0.0003401999,0.0000026000,0.0000002000
0.0004436000,0.0000021000,0.0000002000
0.0002247001,0.0000010000,0.0000002000
0.0026691000,0.0000024000,0.0000002000
0.0006707000,0.0000022000,0.0000002000
0.0006976000,0.0000016000,0.0000002000
0.0002483000,0.0000013000,0.0000001000
0.0000885000,0.0000006000,0.0000002000
0.0006753000,0.0000005000,0.0000002000
0.0006077000,0.0000007000,0.0000002000
0.0007191000,0.0000009000,0.0000002000
0.0002829999,0.0000023000,0.0000001000
0.0001713000,0.0000280000,0.0000002000
0.0001266999,0.0000016000,0.0000002000
0.0000096000,0.0000012999,0.0000001000
0.0001127999,0.0000008000,0.0000005000
0.0002814000,0.0000007000,0.0000002000
0.0006079000,0.0000015000,0.0000002000
0.0000281000,0.0000011000,0.0000002000
0.0003533000,0.0000007000,0.0000002000
0.0002778999,0.0000025000,0.0000002000
0.0002862000,0.0000075001,0.0000002000
0.0000206999,0.0000040000,0.0000002000
0.0003601001,0.0000020000,0.0000001000
0.0001619001,0.0000025000,0.0000002000
0.0000767000,0.0000021000,0.0000001000
0.0002000999,0.0000197000,0.0000002000
0.0002936000,0.0000057000,0.0000002000
0.0003412999,0.0000022000,0.0000001999
0.0003089000,0.0000017000,0.0000053000
0.0003764000,0.0000017000,0.0000002000
0.0003276999,0.0000139000,0.0000002000
0.0003614001,0.0000054999,0.0000008000
0.0003180001,0.0000041000,0.0000002000
0.0002032000,0.0000022000,0.0000002000
0.0016069000,0.0000020000,0.0000002000
0.0013931000,0.0000018000,0.0000003000
0.0004046999,0.0000017000,0.0000005000
0.0013431000,0.0000024000,0.0000003000
0.0011939000,0.0000017000,0.0000003000
0.0017699000,0.0000014000,0.0000003000
0.0004438000,0.0000011000,0.0000002000
0.0017810999,0.0000076001,0.0000003000
0.0000075999,0.0000023999,0.0000004000
0.0008086000,0.0000026000,0.0000002000
0.0017739000,0.0000075999,0.0000003000
0.0004874001,0.0000022000,0.0000003000
0.0007351000,0.0000029000,0.0000002000
0.0006619000,0.0000030000,0.0000001000
0.0000715000,0.0000031000,0.0000002000
0.0006015000,0.0000017000,0.0000001000
0.0003818000,0.0000023000,0.0000003000
0.0000324000,0.0000022000,0.0000001000
0.0001975000,0.0000235001,0.0000001000
0.0001092000,0.0000007000,0.0000001000
0.0002928000,0.0000006000,0.0000002000
0.0002996001,0.0000010000,0.0000001000
0.0003631000,0.0000074001,0.0000004000
0.0004963001,0.0000018000,0.0000003000
0.0001135000,0.0000079999,0.0000002000
0.0000467000,0.0000016000,0.0000002000
0.0003033000,0.0000005000,0.0000003000
0.0004878000,0.0000005000,0.0000001000
0.0004644000,0.0000005000,0.0000002000
0.0004720000,0.0000006000,0.0000001000
0.0004115000,0.0000006000,0.0000001000
0.0000925999,0.0000040000,0.0000002000
0.0001880000,0.0000020000,0.0000001000
0.0005445000,0.0000022000,0.0000003000
0.0000295000,0.0000012000,0.0000003000
0.0006423000,0.0000011000,0.0000003000
0.0004406000,0.0000007000,0.0000002000
0.0003606000,0.0000005000,0.0000001000
0.0004420000,0.0000033000,0.0000002000
0.0002254000,0.0000070999,0.0000003000
0.0036375000,0.0000085999,0.0000002000
0.0020290001,0.0000023999,0.0000002000
0.0006555000,0.0000034000,0.0000001000
0.0012105000,0.0000022000,0.0000002000
0.0002253000,0.0000019000,0.0000002000
0.0010005001,0.0000018999,0.0000002000
0.0008859000,0.0000014000,0.0000001000
0.0009320000,0.0000013000,0.0000002000
0.0008123999,0.0000011000,0.0000001000
0.0004751000,0.0000027000,0.0000002000
0.0003223000,0.0000073999,0.0000002000
0.0004682000,0.0000048999,0.0000001000
0.0029907001,0.0000038000,0.0000003000
0.0016615000,0.0000015000,0.0000058999
0.0001609999,0.0000008000,0.0000007000
0.0013027000,0.0000006000,0.0000003000
0.0000710000,0.0000038000,0.0000003000
0.0005375000,0.0000070001,0.0000002000
0.0000296000,0.0000020000,0.0000003000
0.0007532000,0.0000016000,0.0000005000
0.0008739000,0.0000021000,0.0000003000
0.0008555000,0.0000008000,0.0000003000
0.0002897000,0.0000006999,0.0000016000
0.0001052000,0.0000008000,0.0000002000
0.0003609001,0.0000069999,0.0000004000
0.0000511000,0.0000031000,0.0000002000
0.0003451001,0.0000022000,0.0000002000
0.0002801999,0.0000024000,0.0000002000
0.0007443001,0.0000023000,0.0000002000
0.0038754001,0.0000029000,0.0000002000
0.0041763999,0.0000023999,0.0000002000
0.0004744000,0.0000017000,0.0000001000
0.0007815000,0.0000092000,0.0000002000
0.0003622001,0.0000061999,0.0000001000
0.0018910001,0.0000022000,0.0000002000
0.0005302001,0.0000016000,0.0000002000
0.0041324000,0.0000013000,0.0000002000
0.0006752000,0.0000020000,0.0000002000
0.0010666000,0.0000018000,0.0000001000
0.0000433000,0.0000009000,0.0000002000
0.0002784000,0.0000028999,0.0000005000
0.0023436999,0.0000089000,0.0000004000
0.0001309001,0.0000041000,0.0000003000
0.0004154000,0.0000047000,0.0000005000
0.0005660000,0.0000018000,0.0000001000
0.0004627000,0.0000163000,0.0000005000
0.0003036000,0.0000026000,0.0000002999
0.0002988001,0.0000030000,0.0000003000
0.0001339000,0.0000024000,0.0000001000
0.0001665000,0.0000013000,0.0000001000
0.0001432999,0.0000022999,0.0000002000
0.0002847000,0.0000055999,0.0000001000
0.0002928000,0.0000040999,0.0000001000
0.0000444000,0.0000021000,0.0000002000
0.0001012000,0.0000010000,0.0000070999
0.0000120000,0.0000008000,0.0000068999
0.0004218001,0.0000006000,0.0000004000
0.0004217000,0.0000016999,0.0000002000
0.0004030000,0.0000032000,0.0000002000
0.0002653000,0.0000017000,0.0000002000
0.0001837000,0.0000006000,0.0000002000
0.0003060000,0.0000035000,0.0000002000
0.0003278999,0.0000101000,0.0000006000
0.0014972000,0.0000006000,0.0000004000
0.0000113000,0.0002263001,0.0000003000
0.0000285000,0.0000420000,0.0000002000
0.0000078001,0.0000024999,0.0000002000
0.0000183000,0.0000054000,0.0000001000
0.0000082001,0.0000022000,0.0000002000
0.0000182999,0.0000030000,0.0000003000
0.0000382999,0.0000027000,0.0000002000
0.0000191999,0.0000018000,0.0000002000
0.0000246000,0.0000028000,0.0000002000
0.0000099001,0.0000018000,0.0000016999
0.0001144001,0.0000057000,0.0000002000
0.0000071001,0.0000041000,0.0000003000
0.0000444000,0.0000037000,0.0000003000
0.0000614000,0.0000082001,0.0000003000
0.0000655000,0.0000037000,0.0000002000
0.0000233999,0.0000082999,0.0000002000
0.0000778000,0.0000027999,0.0000002000
0.0001301001,0.0000021999,0.0000002000
0.0000452000,0.0000019999,0.0000003000
0.0000075999,0.0000033000,0.0000002000
0.0004466000,0.0000028000,0.0000002000
0.0000409000,0.0000025000,0.0000002000
0.0001666000,0.0000019000,0.0000003000
0.0000584000,0.0000022000,0.0000002000
0.0004490000,0.0000025000,0.0000003000
0.0000318000,0.0000014999,0.0000001000
0.0009228999,0.0000018000,0.0000002000
0.0001015000,0.0000024000,0.0000003000
0.0005879999,0.0000025000,0.0000001000
0.0012754999,0.0000030000,0.0000002000
0.0007862000,0.0000023000,0.0000002000
0.0001981000,0.0000058999,0.0000001000
0.0001823000,0.0000015000,0.0000001000
0.0002545000,0.0000018999,0.0000002000
0.0000460000,0.0000018000,0.0000002000
0.0000203000,0.0000006000,0.0000002000
0.0001124000,0.0000034999,0.0000002000
0.0000569000,0.0000053000,0.0000002000
0.0000193999,0.0000018000,0.0000002000
0.0002466000,0.0000018000,0.0000002000
0.0000363000,0.0000007000,0.0000003000
0.0000805000,0.0000013999,0.0000002000
0.0000547001,0.0000010000,0.0000001000
0.0000548000,0.0000005000,0.0000001000
0.0001466001,0.0000035000,0.0000001000
0.0005640000,0.0000044000,0.0000002000
0.0000606000,0.0000061000,0.0000002000
0.0000814000,0.0000033000,0.0000001000
0.0000411001,0.0000026000,0.0000001000
0.0000329999,0.0000213000,0.0000001000
0.0009120000,0.0000023000,0.0000002000
0.0007056999,0.0000027000,0.0000001000
0.0005705000,0.0000031999,0.0000001000
0.0001716000,0.0000017000,0.0000001000
0.0001854000,0.0000084001,0.0000002000
0.0001380000,0.0000061000,0.0000002000
0.0002731000,0.0000032000,0.0000001000
0.0001660000,0.0000041999,0.0000001000
0.0001364000,0.0000033000,0.0000001000
0.0001196000,0.0000025999,0.0000002000
0.0001701000,0.0000031999,0.0000003000
0.0000384999,0.0000019000,0.0000002000
0.0009406001,0.0000018999,0.0000002000
0.0000961000,0.0000044999,0.0000002000
0.0001003999,0.0000026000,0.0000002000
0.0000069001,0.0000021000,0.0000002000
0.0005851999,0.0000008000,0.0000003000
0.0010781999,0.0000015000,0.0000002000
0.0001113999,0.0000010000,0.0000002000
0.0000602000,0.0000021000,0.0000001000
0.0042951001,0.0000034000,0.0000001000
0.0002058001,0.0000018000,0.0000001000
0.0002120001,0.0000009000,0.0000002000
0.0027979000,0.0000023000,0.0000001000
0.0001609001,0.0000037999,0.0000001000
0.0000524999,0.0000016000,0.0000001000
0.0012653000,0.0000021000,0.0000001000
0.0019324999,0.0000040999,0.0000002000
0.0041009000,0.0000038000,0.0000002000
0.0004625000,0.0000042000,0.0000002999
0.0002510000,0.0000032999,0.0000001000
0.0003480001,0.0000078999,0.0000001000
0.0003489000,0.0000030000,0.0000001000
0.0002337000,0.0000050000,0.0000002000
0.0001742999,0.0000038999,0.0000001000
0.0020866999,0.0000026000,0.0000001000
0.0000735000,0.0000028000,0.0000002000
0.0003904001,0.0000123000,0.0000002000
0.0000492999,0.0000022999,0.0000002000
0.0004274000,0.0000048000,0.0000001000
0.0001355000,0.0000021000,0.0000001000
0.0000163999,0.0000021000,0.0000002000
0.0000254000,0.0000033000,0.0000002000
0.0007560001,0.0000019000,0.0000002000
0.0000546000,0.0000016000,0.0000002000
0.0002602000,0.0000022000,0.0000002000
0.0004122000,0.0000020000,0.0000003000
0.0063552000,0.0000018000,0.0000002000
0.0000974999,0.0000042000,0.0000001000
0.0023936001,0.0000018000,0.0000001000
0.0002043000,0.0000023000,0.0000001000
0.0004599000,0.0000016000,0.0000002000
0.0002623000,0.0000015000,0.0000002000
0.0001591000,0.0000019000,0.0000002000
0.0001087000,0.0000053000,0.0000001000
0.0008390000,0.0000017000,0.0000001000
0.0001072000,0.0000024000,0.0000002000
0.0001420999,0.0000015000,0.0000001000
0.0001057000,0.0000012000,0.0000001000
0.0000771000,0.0000067001,0.0000001000
0.0001968000,0.0000022000,0.0000001000
0.0000724001,0.0000032000,0.0000001000
0.0001185000,0.0000030000,0.0000001000
0.0000400000,0.0000025000,0.0000002999
0.0001919999,0.0000017000,0.0000002000
0.0001842000,0.0000031000,0.0000002000
0.0002688001,0.0000041999,0.0000001000
0.0000498000,0.0000038000,0.0000001000
0.0002000000,0.0000031000,0.0000001000
0.0010625999,0.0000024000,0.0000001000
0.0001009000,0.0000063999,0.0000001000
0.0000501000,0.0000037000,0.0000001000
0.0004472000,0.0000022000,0.0000001000
0.0000871001,0.0000023999,0.0000002000
0.0007548999,0.0000022000,0.0000002000
0.0003039000,0.0000012000,0.0000002000
0.0015306000,0.0000013999,0.0000002000
0.0000716000,0.0000022000,0.0000002000
0.0003750001,0.0000034000,0.0000002000
0.0008170999,0.0000032000,0.0000001000
0.0001260000,0.0000044999,0.0000001000
0.0002066999,0.0000030000,0.0000001000
0.0001126000,0.0000024000,0.0000002000
0.0000519000,0.0000027000,0.0000001000
0.0000971999,0.0000016000,0.0000001000
0.0001710000,0.0000016000,0.0000001000
0.0000147000,0.0000017000,0.0000001000
0.0002029999,0.0000008000,0.0000001000
0.0002695001,0.0000070001,0.0000001000
0.0007252001,0.0000065999,0.0000001000
0.0003606000,0.0000031000,0.0000001000
0.0002843000,0.0000169000,0.0000001000
0.0007718001,0.0000029000,0.0000001000
0.0003539000,0.0000019000,0.0000001000
0.0004217000,0.0000042999,0.0000000000
0.0029737001,0.0000025000,0.0000001000
0.0006355001,0.0000021000,0.0000001000
0.0001573000,0.0000034000,0.0000001000
0.0000627999,0.0000026000,0.0000001000
0.0008309000,0.0001864000,0.0000001000
0.0008386000,0.0000276000,0.0000001000
0.0006431000,0.0000061000,0.0000001000
0.0000243000,0.0000079001,0.0000001000
0.0002300000,0.0000025000,0.0000001000
0.0004389000,0.0000025000,0.0000001000
0.0006401000,0.0000016000,0.0000001000
0.0002058001,0.0000019000,0.0000001000
0.0000084001,0.0000022000,0.0000001000
0.0000500000,0.0000064000,0.0000001000
0.0012794000,0.0000034000,0.0000003000
0.0005656000,0.0000074001,0.0000001000
0.0012719000,0.0000022000,0.0000001000
0.0002422000,0.0000034000,0.0000001000
0.0001461001,0.0000034000,0.0000001000
0.0001016001,0.0000027999,0.0000001000
0.0005866000,0.0000017000,0.0000001000
0.0012249000,0.0000015000,0.0000001000
0.0069691000,0.0000010000,0.0000001000
0.0013598000,0.0000005000,0.0000001000
0.0001026000,0.0000005000,0.0000001000
0.0003250000,0.0000005000,0.0000001000
0.0003817000,0.0000140000,0.0000001000
0.0006220000,0.0000034000,0.0000001000
0.0000517000,0.0000057000,0.0000001000
0.0006473999,0.0000048999,0.0000001000
0.0024115000,0.0000047000,0.0000001000
0.0001008001,0.0000048000,0.0000001000
0.0015603000,0.0000030000,0.0000001000
0.0003669000,0.0000033000,0.0000003000
0.0005917000,0.0000022000,0.0000002000
0.0053669000,0.0000023000,0.0000002000
0.0161521999,0.0000021000,0.0000001000
0.0001695000,0.0000016000,0.0000002000
0.0008609999,0.0000016000,0.0000001000
0.0009072000,0.0000052000,0.0000002000
0.0009331000,0.0000041000,0.0000003000
0.0007200000,0.0000059000,0.0000002000
0.0002283000,0.0000030000,0.0000003000
0.0001300001,0.0000017000,0.0000002000
0.0002506000,0.0000015000,0.0000003000
0.0000135000,0.0000055000,0.0000001000
0.0124152000,0.0000055000,0.0000002000
0.0012223000,0.0000066999,0.0000001000
0.0017192001,0.0000029000,0.0000002000
0.0004440000,0.0000025000,0.0000002000
0.0037373001,0.0000020000,0.0000002000
0.0003799000,0.0000063000,0.0000003000
0.0023654001,0.0000015000,0.0000003000
0.0007275001,0.0000016000,0.0000003000
0.0016553000,0.0000017000,0.0000002000
0.0000515999,0.0000058999,0.0000002000
0.0000330000,0.0000025000,0.0000002000
0.0003791001,0.0000030000,0.0000003000
0.0007174000,0.0000014000,0.0000003000
0.0006464999,0.0000020000,0.0000002000
0.0000932999,0.0000019000,0.0000002000
0.0001386000,0.0000020000,0.0000002000
0.0002827001,0.0000017000,0.0000002000
0.0011837000,0.0000011000,0.0000003000
0.0001519000,0.0000006000,0.0000001000
0.0000881001,0.0000057000,0.0000003000
0.0127160001,0.0000060999,0.0000003000
0.0018760000,0.0000067001,0.0000002000
0.0042077000,0.0000059000,0.0000002000
0.0009630000,0.0000020000,0.0000003000
0.0001282000,0.0000034000,0.0000002000
0.0002387001,0.0000023000,0.0000003000
0.0003105000,0.0000036000,0.0000001999
0.0003354000,0.0000018000,0.0000001000
0.0000663999,0.0000066999,0.0000002000
0.0014149999,0.0000075001,0.0000004000
0.0001932001,0.0000052000,0.0000002000
0.0010172001,0.0000055000,0.0000003000
0.0000899000,0.0000030000,0.0000002000
0.0004509999,0.0000014000,0.0000002000
0.0004478000,0.0000007000,0.0000002000
0.0000970999,0.0000008000,0.0000003000
0.0010998000,0.0000015000,0.0000001000
0.0000328000,0.0000008000,0.0000002000
0.0006571000,0.0000005999,0.0000002000
0.0000583000,0.0000005000,0.0000003000
0.0001386000,0.0000006000,0.0000002000
0.0001683000,0.0000007000,0.0000003000
0.0002784000,0.0000014000,0.0000002000
0.0006710001,0.0000008000,0.0000004000
0.0002686001,0.0000040999,0.0000002000
0.0001950000,0.0000150000,0.0000002000
0.0002041999,0.0000015000,0.0000001000
0.0001038000,0.0000052000,0.0000003000
0.0000853000,0.0000064000,0.0000002000
0.0005502000,0.0000022999,0.0000002000
0.0003310000,0.0000081999,0.0000003000
0.0004772999,0.0000054999,0.0000002000
0.0099866000,0.0000070001,0.0000004000
0.0000115000,0.0000053000,0.0000002000
0.0026347999,0.0000056000,0.0000002000
0.0003823000,0.0000062000,0.0000002000
0.0011783000,0.0000020000,0.0000002000
0.0002529999,0.0000019000,0.0000002000
0.0008011999,0.0000011000,0.0000002000
0.0002694000,0.0000094001,0.0000002000
0.0000798000,0.0000030000,0.0000002000
0.0060890000,0.0000021000,0.0000002000
0.0022138000,0.0000024999,0.0000001999
0.0001208000,0.0000019000,0.0000004000
0.0007727001,0.0000032999,0.0000002000
0.0000864001,0.0000037000,0.0000001000
0.0002361999,0.0000023000,0.0000001000
0.0000269000,0.0000025000,0.0000001000
0.0012711000,0.0000015999,0.0000002000
0.0014139999,0.0000028000,0.0000003000
0.0002050999,0.0000020000,0.0000002000
0.0000481000,0.0000035000,0.0000001000
0.0003424999,0.0000168999,0.0000001000
0.0001724000,0.0000016000,0.0000001000
0.0012406999,0.0000060000,0.0000001000
0.0003361000,0.0000034000,0.0000001000
0.0004442999,0.0000017000,0.0000001000
0.0012841000,0.0000011000,0.0000001000
0.0000867001,0.0000006000,0.0000001000
0.0004206001,0.0000070001,0.0000001000
0.0005447001,0.0000025999,0.0000001000
0.0073719999,0.0000016000,0.0000002000
0.0016007000,0.0000047999,0.0000002000
0.0002826001,0.0000020999,0.0000001000
0.0001625000,0.0000020000,0.0000001000
0.0072515000,0.0000025999,0.0000002000
0.0013576001,0.0000020999,0.0000001000
0.0009338000,0.0000021000,0.0000001000
0.0010392000,0.0000052000,0.0000002000
0.0004807001,0.0000018000,0.0000001000
0.0012208000,0.0000022000,0.0000002000
0.0000834001,0.0000029999,0.0000002000
0.0004010000,0.0000027000,0.0000001000
0.0009654999,0.0000016999,0.0000001000
0.0011212000,0.0000083001,0.0000001000
0.0000630000,0.0000035000,0.0000001000
0.0002195000,0.0000030000,0.0000002000
0.0006336999,0.0000011000,0.0000002000
0.0006541000,0.0000015999,0.0000002000
0.0045158999,0.0000025999,0.0000002000
0.0046299001,0.0000027000,0.0000001000
0.0016048000,0.0000022000,0.0000001000
0.0141599000,0.0000021000,0.0000002000
0.0002058999,0.0000075001,0.0000001000
0.0121184000,0.0000092001,0.0000001000
0.0001524000,0.0000016000,0.0000002000
0.0042856000,0.0000025000,0.0000002000
0.0008460999,0.0000012000,0.0000001000
0.0000517999,0.0000006000,0.0000001000
0.0000531001,0.0000007000,0.0000001000
0.0017605000,0.0000029000,0.0000002000
0.0028426000,0.0000029000,0.0000001000
0.0005367000,0.0000022000,0.0000001000
0.0028869000,0.0000020000,0.0000001000
0.0002521999,0.0000028000,0.0000002000
0.0000217999,0.0000016000,0.0000002000
0.0007420001,0.0000009000,0.0000001000
0.0004222000,0.0000013000,0.0000002000
0.0040053000,0.0000034000,0.0000001000
0.0011125000,0.0000035000,0.0000002000
0.0000446000,0.0000059000,0.0000001000
0.0000524000,0.0000022000,0.0000001000
0.0000857000,0.0000041000,0.0000002000
0.0006265000,0.0000026000,0.0000002000
0.0000537999,0.0000052000,0.0000001000
0.0003765000,0.0000015000,0.0000001000
0.0123300001,0.0000007000,0.0000001000
0.0019543001,0.0000007000,0.0000001000
0.0016013000,0.0000009000,0.0000002000
0.0000882001,0.0000005000,0.0000003000
0.0005740999,0.0000020000,0.0000002000
0.0004568000,0.0000026000,0.0000002000
0.0005235000,0.0000030000,0.0000001000
0.0025569000,0.0000013000,0.0000002000
0.0002080001,0.0000019000,0.0000002000
0.0004139000,0.0000014000,0.0000002000
